epoch,gen_loss,disc_loss,inception,mode
57,4860.59765625,148.19708251953125,4.334475994110107,4.334475994110107
58,4982.28564453125,202.26629638671875,4.251591205596924,4.251590728759766
59,4790.666015625,147.24461364746094,4.313521862030029,4.313521862030029
60,5059.357421875,164.46823120117188,4.127975940704346,4.1279754638671875
61,4902.86376953125,153.15843200683594,4.3456196784973145,4.3456196784973145
62,4932.41357421875,174.47613525390625,3.798719644546509,3.7987191677093506
63,5064.83447265625,182.77406311035156,4.379805564880371,4.379805564880371
64,4998.56884765625,159.94119262695312,4.265451908111572,4.265451908111572
65,5069.9189453125,155.45484924316406,4.23244571685791,4.23244571685791
66,5075.75244140625,188.82772827148438,4.313538551330566,4.313539505004883
67,5027.2978515625,106.88056182861328,4.349066257476807,4.349067211151123
68,5255.14013671875,154.85565185546875,4.307382106781006,4.307383060455322
69,5166.16552734375,122.4408950805664,4.292724132537842,4.292724132537842
70,5134.39599609375,200.2880859375,4.515877723693848,4.515877723693848
71,5208.994140625,162.8791961669922,4.367044925689697,4.367044925689697
72,5244.4248046875,110.09391021728516,4.253186225891113,4.253186225891113
73,5210.3525390625,152.97561645507812,4.3451714515686035,4.345170974731445
74,5434.3037109375,161.5964813232422,4.2228312492370605,4.2228312492370605
75,5217.92919921875,156.793212890625,4.297183990478516,4.297183990478516
76,5310.85302734375,112.38064575195312,4.399510860443115,4.399510860443115
77,5596.3486328125,158.43325805664062,4.402215003967285,4.402215003967285
78,5326.4951171875,127.8258285522461,4.461905479431152,4.461905479431152
79,5507.65673828125,133.3544921875,4.310184001922607,4.310184001922607
80,5617.185546875,120.6758804321289,4.387002468109131,4.387002468109131
81,5677.10107421875,147.3404998779297,4.616466045379639,4.616466045379639
82,5533.4521484375,146.61016845703125,4.70975923538208,4.70975923538208
83,5499.25390625,124.35860443115234,4.420807361602783,4.420807361602783
84,5639.8466796875,94.9101791381836,4.323679447174072,4.323679447174072
85,5352.15087890625,449.5224609375,4.49173641204834,4.491737365722656
86,5588.57763671875,90.74311065673828,4.5723347663879395,4.572335243225098
87,5528.58935546875,166.78903198242188,4.429060935974121,4.429061412811279
88,5685.22119140625,104.4725341796875,4.312492847442627,4.312493324279785
89,5724.12646484375,118.54449462890625,4.357098579406738,4.3570990562438965
90,5621.59423828125,113.09513854980469,4.186563014984131,4.186562538146973
91,5646.72802734375,152.75067138671875,4.315901756286621,4.315901279449463
92,5553.84228515625,103.42928314208984,4.378554821014404,4.378555774688721
93,5771.630859375,135.55996704101562,4.424148082733154,4.424148082733154
94,5783.7275390625,140.3894500732422,4.3299174308776855,4.329918384552002
95,5894.1591796875,117.74567413330078,4.435763359069824,4.435763359069824
96,5951.193359375,129.97796630859375,4.135615825653076,4.135615825653076
97,5856.08251953125,87.69488525390625,4.376463413238525,4.376463890075684
98,5914.58544921875,99.22740936279297,4.070318698883057,4.070318222045898
99,5766.3525390625,156.86326599121094,4.379024982452393,4.379025459289551
100,5776.81396484375,141.83248901367188,4.128392696380615,4.128392696380615
101,5898.25244140625,72.04255676269531,4.378165245056152,4.378164768218994
102,5805.0126953125,125.09384155273438,4.5117950439453125,4.5117950439453125
103,6003.0263671875,144.31427001953125,4.47003698348999,4.470036506652832
104,5876.4794921875,77.8768539428711,4.360766887664795,4.360766887664795
105,5958.3564453125,112.94442749023438,4.190616130828857,4.190616130828857
106,6122.5400390625,95.34866333007812,4.418460369110107,4.418460369110107
107,5984.8134765625,91.34708404541016,4.650757312774658,4.650757312774658
108,6030.98095703125,150.09364318847656,4.51005744934082,4.510058403015137
109,5891.57421875,102.50979614257812,4.443574905395508,4.443575859069824
110,6110.6767578125,74.48992919921875,4.437337875366211,4.437338352203369
111,6030.69189453125,146.6927490234375,4.376945972442627,4.376945495605469
112,6015.3984375,104.93659210205078,4.420651435852051,4.420650959014893
113,6195.20361328125,99.61119079589844,4.196612358093262,4.196612358093262
114,6242.8310546875,126.70970153808594,4.003210544586182,4.003210544586182
115,6195.134765625,107.4117660522461,4.421899318695068,4.42189884185791
116,6135.42431640625,84.04314422607422,4.499330043792725,4.499329566955566
117,6291.220703125,172.24432373046875,4.449225902557373,4.449225902557373
118,6135.2626953125,77.9591293334961,4.366988658905029,4.366988658905029
119,6322.0341796875,96.81307220458984,4.619864463806152,4.619863510131836
120,6201.888671875,97.84149932861328,4.492316722869873,4.4923176765441895
121,6433.3544921875,106.4859390258789,4.683893203735352,4.683893203735352
122,6467.263671875,117.55486297607422,4.5943145751953125,4.5943145751953125
123,6117.974609375,106.92741394042969,4.1889166831970215,4.1889166831970215
124,6229.21142578125,96.4948501586914,4.3053975105285645,4.3053975105285645
125,6342.2490234375,77.64717864990234,4.4432902336120605,4.443289756774902
126,6353.1669921875,116.81600952148438,4.4913330078125,4.4913330078125
127,6233.59716796875,138.21612548828125,4.391341209411621,4.391341209411621
